STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/22/2024,,,,,0.52,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/23/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/24/2024,,,,,0.17,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/25/2024,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/26/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/27/2024,,,,,0.14,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/28/2024,,,,,0.61,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/29/2024,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/30/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",1/31/2024,,,,,0.21,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",2/8/2024,,8,0.17,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",2/9/2024,,,,,0.09,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",2/16/2024,,7,1.6,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",3/18/2024,,31,2.18,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",3/26/2024,,,,,0.44,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",3/28/2024,,2,0.24,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",3/30/2024,,,,,0.04,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",3/31/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/1/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/2/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/3/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/11/2024,,8,0.21,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/16/2024,,5,0.16,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",4/30/2024,,14,0.25,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/2/2024,,2,0.05,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/3/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/4/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/5/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/6/2024,,,,,0.4,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/7/2024,,,,,0.41,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/20/2024,,13,0.1,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/21/2024,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/23/2024,,2,1.01,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/26/2024,,3,0.3,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/27/2024,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/29/2024,,,,,0.8,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",5/30/2024,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/6/2024,,7,0.78,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/7/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/8/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/9/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/10/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/11/2024,,,,,0,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/15/2024,,4,0,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/16/2024,,,,,0.6,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/17/2024,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",6/18/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/11/2024,,23,0.4,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/12/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/13/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/14/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/15/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/16/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/17/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/18/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/22/2024,,4,0.04,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/23/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/24/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/25/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/26/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/27/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/28/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",7/29/2024,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/1/2024,,3,0.1,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/2/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/3/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/4/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/7/2024,,3,0.05,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/8/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/9/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/10/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/11/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/12/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/13/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/14/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/15/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/16/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/17/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/18/2024,,,,,0.48,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/19/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/20/2024,,,,,0,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/21/2024,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/22/2024,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/23/2024,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/24/2024,,,,,0.86,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/25/2024,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/26/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/27/2024,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/28/2024,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/29/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/30/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",8/31/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/1/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/2/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/3/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/4/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/5/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/6/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/7/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/8/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/9/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/10/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/11/2024,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/17/2024,,6,0.24,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/18/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/19/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/20/2024,,,,,0.04,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/21/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/22/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/23/2024,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/24/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/25/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/26/2024,,,,,0.72,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/27/2024,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/28/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/29/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",9/30/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/1/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/2/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/7/2024,,5,0.12,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/8/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/9/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/10/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",10/13/2024,,3,0,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/1/2024,,,,,0.3,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/2/2024,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/3/2024,,,,,0.04,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/4/2024,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/5/2024,,,,,0.04,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/6/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/7/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/8/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/9/2024,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/10/2024,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/13/2024,,3,1.36,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/14/2024,,,,,0.78,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/15/2024,,,,,0.19,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/16/2024,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/17/2024,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/18/2024,,,,,0.5,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/19/2024,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/20/2024,,,,,0.5,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/21/2024,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/22/2024,,,,,0.31,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/23/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/26/2024,,3,0.38,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/27/2024,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/28/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/29/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",11/30/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/1/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/2/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/3/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/4/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/5/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/6/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/7/2024,,,,,0.46,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/8/2024,,,,,0.4,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/13/2024,,5,0.09,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/14/2024,,,,,0.76,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/15/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/16/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/17/2024,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/18/2024,,,,,1.03,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/24/2024,,6,1.86,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/30/2024,,6,0.15,,,,,,,,,,,,,,,,,,,,,,
US1WAKP0012,"HANSVILLE 2.8 WNW, WA US",12/31/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/2/2024,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/4/2024,,,,,0.21,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/5/2024,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/6/2024,,,,,0.71,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/7/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/8/2024,,,,,0.27,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/9/2024,,,,,0.79,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/17/2024,,,,,0.53,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/18/2024,,,,,0.31,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/19/2024,,,,,0.34,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/21/2024,,,,,0.39,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/22/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/23/2024,,,,,0.37,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/24/2024,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/25/2024,,,,,0.37,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/27/2024,,,,,0.68,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/28/2024,,,,,0.94,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",1/31/2024,,,,,0.41,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/6/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/9/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/11/2024,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/12/2024,,,,,0.62,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/13/2024,,,,,0.25,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/20/2024,,,,,0.15,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/22/2024,,,,,0.32,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/26/2024,,,,,0.15,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/28/2024,,,,,0.21,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",2/29/2024,,,,,1.19,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/1/2024,,,,,0.19,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/2/2024,,,,,0.15,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/3/2024,,,,,0.1,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/11/2024,,,,,0.32,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/12/2024,,,,,0.35,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/24/2024,,,,,0.23,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/26/2024,,,,,0.22,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",3/27/2024,,,,,0.2,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/3/2024,,,,,0.72,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/5/2024,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/9/2024,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/10/2024,,,,,0.23,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/11/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/16/2024,,,,,0.22,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/22/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/24/2024,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/25/2024,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/26/2024,,,,,0.65,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",4/27/2024,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",5/5/2024,,,,,0.13,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",5/7/2024,,,,,0.51,,,,,,,,,,,,,,,,,,,,
US1WAKG0028,"REDMOND 1.0 N, WA US",5/19/2024,,,,,0.41,,,,,,,,,,,,,,,,,,,,
